time,x1_original,x1_drifted,x1_amplitude_scaled,x1_lowfreq,x2_original,x2_drifted,x2_amplitude_scaled,x2_lowfreq,v1_original,v1_drifted,v1_amplitude_scaled,v1_lowfreq,v2_original,v2_drifted,v2_amplitude_scaled,v2_lowfreq,a1_original,a1_drifted,a1_amplitude_scaled,a1_lowfreq,a2_original,a2_drifted,a2_amplitude_scaled,a2_lowfreq
28.09,0.004728326352998787,0.032818326352998785,0.00709248952949818,-0.00832933715322922,-0.0034202391271295333,0.024669760872870466,-0.0051303586906943,0.0010414289449002488,0.03238555798507242,0.060475557985072426,0.04857833697760863,-0.020353340772298025,-0.007975822161501729,0.02011417783849827,-0.011963733242252594,0.0035526664145424302,-0.12876891833130122,-0.10067891833130121,-0.19315337749695183,0.17700103251359425,0.0814856548012749,0.1095756548012749,0.12222848220191235,-0.09370766098129131
28.1,0.005045565970690966,0.03314556597069097,0.007568348956036449,-0.008430465588311302,-0.003495824859666929,0.024604175140333074,-0.005243737289500393,0.0010588783483124337,0.031062365553363364,0.059162365553363364,0.046593548330045045,-0.019467664779129708,-0.007141324345977432,0.020958675654022572,-0.010711986518966148,0.0030837681131082296,-0.13586956801051042,-0.10776956801051042,-0.20380435201576563,0.17919809524935995,0.08541390830358458,0.11351390830358458,0.12812086245537688,-0.09489343936623362
28.11,0.005349227554564592,0.03345922755456459,0.008023841331846887,-0.00852379100700325,-0.0035628747298480107,0.024547125270151987,-0.005344312094772016,0.001072196116298976,0.029669951221361783,0.057779951221361786,0.04450492683204267,-0.01856353966743271,-0.006268649690238926,0.021841350309761073,-0.00940297453535839,0.0026049604752567956,-0.1426132983898057,-0.11450329838980569,-0.21391994758470853,0.1811977813030905,0.08912102284411652,0.11723102284411652,0.1336815342661748,-0.0959598712330179
28.12,0.005638637161166051,0.033758637161166054,0.008457955741749077,-0.00861597068443819,-0.0036210182873171763,0.024498981712682825,-0.005431527430975764,0.001084907129068275,0.028211970098930027,0.056331970098930026,0.04231795514839504,-0.017657051522471167,-0.005360061803594194,0.02275993819640581,-0.008040092705391291,0.0021249029759650116,-0.14898292609654556,-0.12086292609654556,-0.22347438914481835,0.18316848497950663,0.09259655448482992,0.12071655448482993,0.13889483172724487,-0.09700877813506038
28.13,0.005913158232830303,0.0340431582328303,0.008869737349245455,-0.008700160644915762,-0.003669908224876571,0.024460091775123427,-0.005504862337314856,0.0010933869924236767,0.026692244233920262,0.054822244233920264,0.04003836635088039,-0.01673408499128977,-0.004417925708284736,0.023712074291715263,-0.006626888562427104,0.0016361296875878955,-0.15496224690540739,-0.1268322469054074,-0.23244337035811108,0.18493708282262392,0.09583066457706166,0.12396066457706166,0.14374599686559247,-0.09793547637339527
28.14,0.006172193217047921,0.034312193217047926,0.009258289825571881,-0.008783195121467972,-0.003709221361700304,0.024430778638299698,-0.0055638320425504565,0.0011012550650360408,0.02511475260960331,0.053254752609603315,0.03767212891440497,-0.015809070073696068,-0.0034447016564619487,0.024695298343538053,-0.005167052484692923,0.0011462948905469077,-0.16053607795798314,-0.13239607795798314,-0.2408041169369747,0.186676453079801,0.09881414578749581,0.1269541457874958,0.14822121868124372,-0.09884450186504523
28.150000000000002,0.006415185083762259,0.03456518508376226,0.009622777625643389,-0.008858072875471603,-0.0037386595634584306,0.02441134043654157,-0.005607989345187646,0.001104804421274153,0.023483620733264265,0.05163362073326427,0.0352254310998964,-0.014869595310086695,-0.0024429386951633422,0.02570706130483666,-0.0036644080427450133,0.0006489667554659544,-0.16569029730982565,-0.13754029730982564,-0.24853544596473848,0.18820950172224524,0.10153844647222549,0.1296884464722255,0.15230766970833823,-0.09962877296746027
28.16,0.006641618736644604,0.034801618736644606,0.009962428104966906,-0.008931788763974179,-0.0037579505969148677,0.024402049403085133,-0.005636925895372302,0.0011077389454607076,0.021803109843204757,0.04996310984320476,0.032704664764807136,-0.013928385680432783,-0.0014152679961240942,0.026744732003875907,-0.0021229019941861414,0.00015076477425649562,-0.17041188070207602,-0.14225188070207603,-0.25561782105311404,0.1897131647341534,0.10399569333562411,0.1321556933356241,0.15599354000343618,-0.10039527709434935
28.17,0.00685102231467258,0.03502102231467258,0.01027653347200887,-0.008997201102836258,-0.0037668489167348657,0.024403151083265136,-0.005650273375102299,0.0011062794253657582,0.02007760576239035,0.04824760576239035,0.030116408643585526,-0.01297477741572958,-0.00036439596787551584,0.027805604032124485,-0.0005465939518132738,-0.0003536823572749746,-0.17468893546080527,-0.14651893546080527,-0.26203340319120794,0.1910068163104413,0.10617871231409157,0.13434871231409157,0.15926806847113734,-0.10103480528201991
28.18,0.007042968380624047,0.035222968380624047,0.010564452570936071,-0.009061448508181368,-0.0037651363824150086,0.024414863617584992,-0.005647704573622513,0.0011042039972551112,0.018311607427903123,0.04649160742790312,0.027467411141854685,-0.012019745762081523,0.00070690283184692,0.02888690283184692,0.00106035424777038,-0.0008588169252496776,-0.1785107314366402,-0.1503307314366402,-0.2677660971549603,0.19227101013623263,0.10808104763039561,0.13626104763039562,0.16212157144559342,-0.10165652505436398
28.19,0.007217074993394606,0.035407074993394606,0.010825612490091908,-0.009117266147362647,-0.0037526229034315723,0.02443737709656843,-0.005628934355147358,0.0010976716963055982,0.016509715126208552,0.04469971512620856,0.024764572689312828,-0.011054414090626427,0.0017957929648403197,0.029985792964840323,0.0026936894472604795,-0.0013689259646310038,-0.1818677289022741,-0.1536777289022741,-0.27280159335341114,0.19332203991035757,0.10969697896828431,0.1378869789682843,0.16454546845242646,-0.10214937843668263
28.2,0.007373006661350736,0.035573006661350735,0.011059509992026104,-0.009171919041507924,-0.0037291470108909014,0.024470852989109098,-0.005593720516336352,0.0010905243420059332,0.014676618465017478,0.042876618465017474,0.022014927697526217,-0.010087967569229063,0.002899385543293855,0.031099385543293855,0.004349078314940783,-0.0018795378326973693,-0.1847516033359406,-0.1565516033359406,-0.27712740500391086,0.1943436242502621,0.11102153672242279,0.1392215367224228,0.1665323050836342,-0.10262443383513943
28.21,0.007510475174241851,0.03572047517424185,0.011265712761362776,-0.009218036942861774,-0.003694576354157802,0.0245154236458422,-0.005541864531236703,0.0010788700134348515,0.012817084113205486,0.04102708411320549,0.01922562616980823,-0.00911335167519632,0.004014745803326048,0.03222474580332605,0.006022118704989072,-0.0023938343176295096,-0.18715526702645785,-0.15894526702645784,-0.2807329005396868,0.1951494389916323,0.1120505152840158,0.1402605152840158,0.16807577292602371,-0.1029690695629654
28.22,0.007629240311512205,0.0358492403115122,0.011443860467268308,-0.009262993477880762,-0.0036488081211342787,0.02457119187886572,-0.005473212181701418,0.0010666033764471338,0.010935943340865242,0.03915594334086524,0.016403915011297864,-0.008137925661810909,0.005138900801378552,0.03335890080137855,0.007708351202067828,-0.002908451359381275,-0.1890728874415909,-0.1608528874415909,-0.28360933116238635,0.1959259033221361,0.11278048432648499,0.141000484326485,0.16917072648972747,-0.10329596854327663
28.23,0.007729110425176962,0.035959110425176966,0.011593665637765444,-0.009299331108808035,-0.0035917693810607713,0.02463823061893923,-0.005387654071591157,0.001049792585423562,0.009038079392086222,0.03726807939208622,0.013557119088129333,-0.007156487470530036,0.006268847213322912,0.034498847213322914,0.009403270819984369,-0.0034254473649476384,-0.19049990231421315,-0.16226990231421315,-0.28574985347131976,0.1964845480304262,0.11320879806238707,0.14143879806238707,0.16981319709358061,-0.10349123694231364
28.240000000000002,0.007809942895754864,0.03604994289575487,0.011714914343632296,-0.009334513867173332,-0.0035234173489148146,0.024716582651085187,-0.005285126023372222,0.0010323740753869699,0.007128414723493896,0.0353684147234939,0.010692622085240844,-0.006174539238722425,0.007401559215868419,0.035641559215868424,0.011102338823802628,-0.003942584508701979,-0.191433031404252,-0.163193031404252,-0.28714954710637797,0.19701401809735014,0.11333360244671423,0.14157360244671424,0.17000040367007135,-0.10366887942560082
28.25,0.007871644460081982,0.03612164446008198,0.011807466690122972,-0.009361015395996044,-0.00344373957068727,0.02480626042931273,-0.005165609356030905,0.001010387313905927,0.005211898141929669,0.033461898141929666,0.007817847212894503,-0.0051887570090920045,0.008533996429640506,0.0367839964296405,0.012800994644460759,-0.0044607825946305244,-0.19187028490859348,-0.16362028490859348,-0.2878054273628902,0.19732418105900507,0.11315384030770315,0.14140384030770314,0.16973076046155472,-0.10371402709901868
28.26,0.007914171410166223,0.036174171410166225,0.011871257115249334,-0.009386371577448014,-0.0033527540290233747,0.02490724597097663,-0.005029131043535062,0.000987799216277693,0.0032934918749186054,0.03155349187491861,0.004940237812377908,-0.004202759351950811,0.009663111903138517,0.03792311190313852,0.014494667854707776,-0.004978945752622004,-0.19181096849361923,-0.16355096849361922,-0.28771645274042884,0.19760542371177042,0.11266925439189918,0.14092925439189918,0.16900388158784876,-0.10374170793725725
28.27,0.007937529662579547,0.03620752966257955,0.011906294493869322,-0.009403006004496312,-0.0032505091689243155,0.025019490831075686,-0.004875763753386473,0.0009606319784482293,0.0013781586077461633,0.029648158607746163,0.002067237911619245,-0.003215121226699002,0.010785860116673325,0.03905586011667332,0.016178790175009988,-0.005496842936378496,-0.1912556849408692,-0.1629856849408692,-0.2868835274113038,0.19766643987442797,0.11188038831506236,0.14015038831506235,0.16782058247259354,-0.10363637982944686
28.28,0.00794177469822352,0.03622177469822352,0.011912662047335279,-0.009418507549015355,-0.003137083843414296,0.025142916156585707,-0.004705625765121444,0.0009328715248222327,-0.0005291514789517726,0.02775084852104823,-0.0007937272184276589,-0.0022275560386151184,0.01189920498533055,0.04017920498533055,0.017848807477995825,-0.006014532958417401,-0.19020633239871798,-0.16192633239871798,-0.28530949859807697,0.1976988662285403,0.11078858541638259,0.1390685854163826,0.16618287812457389,-0.10351379073837853
28.29,0.00792701137264289,0.03621701137264289,0.011890517058964335,-0.009425268773090648,-0.0030125871792875984,0.0252774128207124,-0.004518880768931397,0.0009005343423474935,-0.002423513637174135,0.025866486362825864,-0.0036352704557612026,-0.0012405535692658982,0.013000127840008962,0.04129012784000896,0.01950019176001344,-0.006530624703714963,-0.1886660992457545,-0.1603760992457545,-0.28299914886863176,0.19751071888533,0.10939598551929983,0.13768598551929984,0.16409397827894973,-0.10325803115438456
28.3,0.007893393597400489,0.036193393597400494,0.011840090396100733,-0.009430912419657607,-0.0028771583632593613,0.02542284163674064,-0.004315737544889042,0.0008676137412188195,-0.0043000414113061325,0.02399995858869387,-0.006450062116959199,-0.00025390540450614566,0.014085635365638446,0.04238563536563845,0.021128453048457667,-0.007046341344973234,-0.186639455580645,-0.158339455580645,-0.2799591833709675,0.19729438580540853,0.10770551960659694,0.13600551960659693,0.16155827940989542,-0.10298526160876757
28.310000000000002,0.007841123893363966,0.036151123893363966,0.01176168584004595,-0.009427819239703528,-0.0027309663490522077,0.025579033650947793,-0.004096449523578311,0.0008301321789662496,-0.006153899395998377,0.022156100604001625,-0.009230849093997566,0.0007299729320190925,0.015152767475792247,0.04346276747579225,0.02272915121368837,-0.007559125555240574,-0.18413214135780398,-0.15582214135780398,-0.27619821203670597,0.19685770658378737,0.1057209024241633,0.1340309024241633,0.15858135363624493,-0.10257951418669878
28.32,0.007770452817089951,0.03609045281708995,0.011655679225634926,-0.009423626520700293,-0.002574209486157869,0.025745790513842133,-0.003861314229236804,0.000792078606852485,-0.007980315858804717,0.020339684141195285,-0.011970473788207075,0.0017132233071464914,0.016198605103075445,0.04451860510307545,0.02429790765461317,-0.008071371447789324,-0.18115115120346387,-0.15283115120346386,-0.27172672680519583,0.1963933164825743,0.1034466230324764,0.1317666230324764,0.15516993454871458,-0.10215705127552671
28.330000000000002,0.0076816782618231005,0.0360116782618231,0.01152251739273465,-0.009410722572682592,-0.0024071150712180424,0.025922884928781958,-0.0036106726068270635,0.0007494932185168741,-0.009774595194565416,0.018555404805434585,-0.014661892791848125,0.0026914985833453187,0.017220277884889914,0.04555027788488991,0.02583041682733487,-0.008579352454128743,-0.1777047159486761,-0.1493747159486761,-0.26655707392301414,0.19570938363887844,0.10088793333041732,0.1292179333304173,0.15133189999562596,-0.10160215791199362
28.34,0.007575144634955458,0.03591514463495546,0.011362716952433186,-0.009396739743952732,-0.002229938823171351,0.02611006117682865,-0.003344908234757026,0.0007063487714502581,-0.011532130178963144,0.016807869821036856,-0.017298195268444717,0.0036688806279285865,0.018214971724448373,0.04655497172444838,0.02732245758667256,-0.009086637071845738,-0.17380228093086952,-0.14546228093086952,-0.2607034213963043,0.19499828259363008,0.09805083458127445,0.12639083458127445,0.14707625187191167,-0.10103088515402904
28.35,0.007451241914114618,0.03580124191411462,0.011176862871171927,-0.009374093373118564,-0.0020429642835129284,0.026307035716487074,-0.003064446425269393,0.0006587150154170666,-0.013248413989204816,0.015101586010795188,-0.019872620983807224,0.00463908991502379,0.019179936207236105,0.04752993620723611,0.028769904310854157,-0.009588329605024043,-0.16945448111746475,-0.14110448111746474,-0.2541817216761971,0.19406901761663595,0.09494206197627197,0.12329206197627197,0.14241309296440796,-0.100328083885357
