dataset,window_index,overall_mse,per_channel_mse,worst_channel_idx,avg_corr_worst_channel,num_high_error_channels,predicted_fault,mu_latent
Normal,40,0.564730703830719,"[0.5602021217346191, 0.28816115856170654, 0.10798505693674088, 0.1070772260427475, 0.970876157283783, 0.5922629833221436, 0.44058850407600403, 0.23906835913658142, 1.2983331680297852, 1.4631139039993286, 0.4982987344264984, 0.2108006626367569]",9,0.4230644940467178,10,Structural Fault,"[-0.03179152309894562, -0.02549838274717331, -0.028194591403007507, 0.425396591424942, 0.013776775449514389, -0.021073512732982635, 0.031972337514162064, 0.05619955435395241, -0.008109990507364273, 2.2879390716552734, -0.05198739841580391, 1.5270617008209229, 0.028807297348976135, -0.3577638566493988, 0.036354731768369675, 0.09043105691671371]"
Normal,41,0.0734366849064827,"[0.047666992992162704, 0.07089781761169434, 0.00991157814860344, 0.02741641364991665, 0.09191970527172089, 0.07664553821086884, 0.12441244721412659, 0.03812794014811516, 0.05805841460824013, 0.1684173196554184, 0.12444450706243515, 0.04332153871655464]",9,0.42188485247720814,0,Ambiguous_Moderate_Error,"[-0.04385100305080414, -0.01000649482011795, -0.021664083003997803, 0.5355604887008667, 0.019291486591100693, -0.057933829724788666, 0.036499638110399246, 0.06763587892055511, -0.019114043563604355, 2.341639757156372, -0.05000387504696846, 1.4353697299957275, 0.031369999051094055, -0.20175419747829437, 0.03963259235024452, 0.09331531077623367]"
Normal,42,0.06167187914252281,"[0.04044036939740181, 0.05677102133631706, 0.006527498830109835, 0.01523324754089117, 0.07231919467449188, 0.07007189840078354, 0.10598421096801758, 0.030709760263562202, 0.03102688118815422, 0.13188855350017548, 0.14079633355140686, 0.03829362243413925]",10,0.3330461153738674,0,Ambiguous_Moderate_Error,"[-0.054027244448661804, -0.0034740790724754333, -0.014808349311351776, 0.6455442905426025, 0.025255199521780014, -0.08555517345666885, 0.03968479111790657, 0.07019121944904327, -0.02619028463959694, 2.384657859802246, -0.043177712708711624, 1.3149572610855103, 0.0371025949716568, -0.05664265155792236, 0.04242750629782677, 0.08536598831415176]"
Normal,43,0.08778829127550125,"[0.07847856730222702, 0.05807678401470184, 0.005449043121188879, 0.04118866100907326, 0.08757435530424118, 0.11172296851873398, 0.12381859123706818, 0.03692243993282318, 0.09864017367362976, 0.14193816483020782, 0.18431662023067474, 0.08533308655023575]",10,0.3342766712827324,0,Ambiguous_Moderate_Error,"[-0.05958811938762665, -0.007537268102169037, -0.008956573903560638, 0.7564611434936523, 0.028467055410146713, -0.10114454478025436, 0.040775854140520096, 0.06577631831169128, -0.027656417340040207, 2.4126181602478027, -0.031934309750795364, 1.1665905714035034, 0.044656261801719666, 0.07117336988449097, 0.045172106474637985, 0.06382600218057632]"
Normal,44,0.05875653401017189,"[0.05034957453608513, 0.05867529287934303, 0.007515213917940855, 0.01673424057662487, 0.049986377358436584, 0.08538194000720978, 0.08610738068819046, 0.027371957898139954, 0.024689707905054092, 0.107889324426651, 0.1533907651901245, 0.03698667138814926]",10,0.33292386646656796,0,Ambiguous_Moderate_Error,"[-0.059992656111717224, -0.020073048770427704, -0.005545690655708313, 0.8679113984107971, 0.02754233404994011, -0.10613151639699936, 0.040010321885347366, 0.05572209879755974, -0.023848704993724823, 2.4244165420532227, -0.017259765416383743, 0.9954918622970581, 0.0522884875535965, 0.1779136061668396, 0.04757204279303551, 0.029779396951198578]"
Normal,45,0.261100172996521,"[0.25240182876586914, 0.12124094367027283, 0.04975125938653946, 0.10476861149072647, 0.3324052691459656, 0.3413725793361664, 0.12849703431129456, 0.13876710832118988, 0.5678308606147766, 0.6696359515190125, 0.2814343571662903, 0.14509616792201996]",9,0.38706553567986535,6,Structural Fault,"[-0.05689285695552826, -0.03623008728027344, -0.00485365092754364, 0.9775881767272949, 0.02322092279791832, -0.10323155671358109, 0.03868131712079048, 0.041092682629823685, -0.01644139364361763, 2.4218859672546387, -0.00016017630696296692, 0.8121268153190613, 0.058637455105781555, 0.2614654004573822, 0.050272371619939804, -0.010416887700557709]"
Normal,46,0.061079464852809906,"[0.06273414939641953, 0.046320490539073944, 0.006540910806506872, 0.01946456916630268, 0.05495300889015198, 0.10980929434299469, 0.07618336379528046, 0.0196829941123724, 0.05190137028694153, 0.08261438459157944, 0.15602289140224457, 0.046726107597351074]",10,0.3249702497649094,0,Ambiguous_Moderate_Error,"[-0.0531223863363266, -0.05099796503782272, -0.006969042122364044, 1.0820834636688232, 0.01753346249461174, -0.09432481974363327, 0.038923103362321854, 0.0235963873565197, -0.007462732493877411, 2.40921688079834, 0.01838589832186699, 0.6283268928527832, 0.0627078264951706, 0.3210177421569824, 0.054061632603406906, -0.047339193522930145]"
Normal,47,0.08497923612594604,"[0.08317692577838898, 0.049900077283382416, 0.008654702454805374, 0.04505588114261627, 0.09091299027204514, 0.16228750348091125, 0.051054973155260086, 0.03922173008322716, 0.11557729542255402, 0.13886797428131104, 0.160324826836586, 0.07471591234207153]",5,0.1584357460266385,0,Ambiguous_Moderate_Error,"[-0.05115176737308502, -0.06143596023321152, -0.01309029757976532, 1.1771124601364136, 0.012380164116621017, -0.08034781366586685, 0.04274945333600044, 0.005652640014886856, 0.0016533136367797852, 2.390725612640381, 0.03735552355647087, 0.45132821798324585, 0.06392748653888702, 0.35811322927474976, 0.05810040608048439, -0.07334738224744797]"
Normal,48,0.10281135886907578,"[0.11067210882902145, 0.048628564924001694, 0.01136135496199131, 0.03256947919726372, 0.12922783195972443, 0.21770721673965454, 0.046561457216739655, 0.04375622794032097, 0.19056181609630585, 0.15979431569576263, 0.16101373732089996, 0.081882044672966]",5,0.14231193855270832,1,Ambiguous_Moderate_Error,"[-0.051815375685691833, -0.0671546459197998, -0.024095386266708374, 1.2582573890686035, 0.008872997015714645, -0.061832986772060394, 0.05068761482834816, -0.010507311671972275, 0.010067041963338852, 2.3689427375793457, 0.05542914196848869, 0.28319206833839417, 0.06220391392707825, 0.37672990560531616, 0.06102656200528145, -0.08566241711378098]"
Normal,49,0.08227602392435074,"[0.10032964497804642, 0.03781997784972191, 0.013707543723285198, 0.01823100633919239, 0.08074299991130829, 0.12644219398498535, 0.09709414839744568, 0.031023144721984863, 0.15285617113113403, 0.10268545895814896, 0.16869434714317322, 0.05768561735749245]",10,0.316677787628844,0,Ambiguous_Moderate_Error,"[-0.05424122512340546, -0.069536492228508, -0.038526326417922974, 1.322710633277893, 0.00761273130774498, -0.039529167115688324, 0.06137906387448311, -0.023577820509672165, 0.016792532056570053, 2.3451943397521973, 0.07074294984340668, 0.12435349076986313, 0.057978853583335876, 0.38173121213912964, 0.06300310790538788, -0.08615269511938095]"
Normal,50,0.06785333156585693,"[0.07960198074579239, 0.033694446086883545, 0.008296523243188858, 0.03506390377879143, 0.07499320805072784, 0.15638086199760437, 0.04676435887813568, 0.028019553050398827, 0.09784850478172302, 0.06287676095962524, 0.11961524933576584, 0.07108455896377563]",5,0.1313009308875891,0,Ambiguous_Moderate_Error,"[-0.057080790400505066, -0.07052403688430786, -0.05338548123836517, 1.3701733350753784, 0.009167861193418503, -0.014920063316822052, 0.07259224355220795, -0.03329300507903099, 0.02073788270354271, 2.3207108974456787, 0.08127190172672272, -0.02460799552500248, 0.05231860280036926, 0.3775900602340698, 0.06518712639808655, -0.07915940135717392]"
Normal,51,0.13061322271823883,"[0.1534275859594345, 0.07594854384660721, 0.015166113153100014, 0.03946080803871155, 0.1709659993648529, 0.23596860468387604, 0.1261347234249115, 0.049810778349637985, 0.2239125818014145, 0.2191576212644577, 0.1681317538022995, 0.08927369117736816]",5,0.12252780253073109,3,Ambiguous_Moderate_Error,"[-0.05971430242061615, -0.07149511575698853, -0.06647989153862, 1.4023088216781616, 0.01419759914278984, 0.009949572384357452, 0.0824628621339798, -0.04014534875750542, 0.021550994366407394, 2.2964961528778076, 0.0856551080942154, -0.16352196037769318, 0.04674197733402252, 0.36817702651023865, 0.06798115372657776, -0.06900357455015182]"
Normal,52,0.06576293706893921,"[0.11677117645740509, 0.04680628329515457, 0.009502791799604893, 0.01895647682249546, 0.0589786134660244, 0.1462717354297638, 0.060021497309207916, 0.020799273625016212, 0.1317008137702942, 0.046929702162742615, 0.09175089746713638, 0.04066608101129532]",5,0.11177714197728791,0,Ambiguous_Moderate_Error,"[-0.062448516488075256, -0.07280538976192474, -0.07726117968559265, 1.4215492010116577, 0.023105721920728683, 0.03309938311576843, 0.08986090123653412, -0.044857945293188095, 0.01992688700556755, 2.2727463245391846, 0.08361636102199554, -0.293239027261734, 0.042630478739738464, 0.35681384801864624, 0.0706639438867569, -0.058502428233623505]"
Normal,53,0.07654495537281036,"[0.13298802077770233, 0.050460439175367355, 0.009919313713908195, 0.02847028709948063, 0.06790022552013397, 0.15958631038665771, 0.050428152084350586, 0.03042644076049328, 0.1732526421546936, 0.08896806091070175, 0.07973399013280869, 0.04640552029013634]",8,0.4746058027463525,0,Ambiguous_Moderate_Error,"[-0.06604450941085815, -0.0740528404712677, -0.08619976043701172, 1.4300531148910522, 0.03565395250916481, 0.053012073040008545, 0.09417769312858582, -0.04796018823981285, 0.017120089381933212, 2.2488412857055664, 0.07584024965763092, -0.4155738353729248, 0.04069729149341583, 0.3460751473903656, 0.07212799787521362, -0.04878278821706772]"
Normal,54,0.05896769091486931,"[0.07642640173435211, 0.018491359427571297, 0.018543900921940804, 0.024349406361579895, 0.057162296026945114, 0.14931365847587585, 0.0690620020031929, 0.028239645063877106, 0.11821822077035904, 0.046327050775289536, 0.06392134726047516, 0.037557076662778854]",5,0.08597127903225918,0,Ambiguous_Moderate_Error,"[-0.07120451331138611, -0.07462723553180695, -0.09406046569347382, 1.4291490316390991, 0.050870638340711594, 0.06868944317102432, 0.09512023627758026, -0.04974227771162987, 0.014328178018331528, 2.223783254623413, 0.06367968022823334, -0.5329527258872986, 0.040858328342437744, 0.33757081627845764, 0.07144840061664581, -0.03978722542524338]"
Normal,55,0.17409415543079376,"[0.27860400080680847, 0.060202546417713165, 0.009883729740977287, 0.047557756304740906, 0.2412584275007248, 0.26371636986732483, 0.09732349216938019, 0.05484951660037041, 0.5179418325424194, 0.31724774837493896, 0.11350800842046738, 0.0870366021990776]",8,0.47375122796055974,5,Structural Fault,"[-0.0782751739025116, -0.07414582371711731, -0.10151173174381256, 1.4192031621932983, 0.06719602644443512, 0.07955531030893326, 0.09266641736030579, -0.05045279487967491, 0.012359049171209335, 2.196579694747925, 0.04889542981982231, -0.6480711698532104, 0.0424046516418457, 0.3319741487503052, 0.06797920167446136, -0.030894361436367035]"
Normal,56,0.12762534618377686,"[0.1866828352212906, 0.044366057962179184, 0.013929661363363266, 0.04129618778824806, 0.1780802607536316, 0.23195770382881165, 0.09540097415447235, 0.05239688977599144, 0.3337570130825043, 0.21421124041080475, 0.06939619034528732, 0.07002924382686615]",8,0.47601481484285685,3,Ambiguous_Moderate_Error,"[-0.08713503181934357, -0.0726344883441925, -0.10890105366706848, 1.3996665477752686, 0.08269849419593811, 0.08537478744983673, 0.08714449405670166, -0.05049305781722069, 0.011589433997869492, 2.166306495666504, 0.03341813012957573, -0.7636131048202515, 0.04431144893169403, 0.32925179600715637, 0.06127191707491875, -0.021423302590847015]"
Normal,57,0.054860878735780716,"[0.08930209279060364, 0.026394519954919815, 0.01273317076265812, 0.019038645550608635, 0.07291706651449203, 0.11149396002292633, 0.06452684104442596, 0.01887989602982998, 0.13036789000034332, 0.059648558497428894, 0.023039139807224274, 0.029988791793584824]",8,0.4789596003818941,0,Ambiguous_Moderate_Error,"[-0.0971626490354538, -0.07053422927856445, -0.11606252193450928, 1.3691374063491821, 0.09531702101230621, 0.0862683579325676, 0.07938109338283539, -0.050525423139333725, 0.012098129838705063, 2.1319072246551514, 0.019110064953565598, -0.8818723559379578, 0.045590609312057495, 0.3289658725261688, 0.05104730650782585, -0.010981999337673187]"
Normal,58,0.31329840421676636,"[0.3702153265476227, 0.11342776566743851, 0.0308843906968832, 0.09692437201738358, 0.5599969029426575, 0.4641878008842468, 0.19319167733192444, 0.1504804939031601, 0.7872881293296814, 0.671885073184967, 0.13474708795547485, 0.18635156750679016]",8,0.48260722653706206,5,Structural Fault,"[-0.10722897946834564, -0.06868778169155121, -0.12221965193748474, 1.3255152702331543, 0.10318538546562195, 0.08279061317443848, 0.07082654535770416, -0.051481034606695175, 0.013863947242498398, 2.0920557975769043, 0.007522966712713242, -1.0040382146835327, 0.04559224843978882, 0.3306305408477783, 0.03730742260813713, 0.0003161206841468811]"
Normal,59,0.04745851457118988,"[0.04069388285279274, 0.007946723140776157, 0.02132454887032509, 0.01418058481067419, 0.09979397803544998, 0.08316230028867722, 0.07692673802375793, 0.01421567052602768, 0.08405989408493042, 0.0756620466709137, 0.034363746643066406, 0.017172079533338547]",4,0.08516593700501972,0,Normal,"[-0.11579027771949768, -0.06828495860099792, -0.12612667679786682, 1.2665274143218994, 0.1050567775964737, 0.07598480582237244, 0.06346051394939423, -0.05433699116110802, 0.01693907007575035, 2.045450448989868, -0.00036220625042915344, -1.1292638778686523, 0.04419662058353424, 0.33412009477615356, 0.020623933523893356, 0.011744149029254913]"
Normal,60,0.11938975006341934,"[0.14951950311660767, 0.027154386043548584, 0.01491169910877943, 0.03376120701432228, 0.23557068407535553, 0.14773166179656982, 0.09307399392127991, 0.0374145470559597, 0.3253996670246124, 0.2650269567966461, 0.04941925033926964, 0.05369365215301514]",8,0.49195759948033735,3,Ambiguous_Moderate_Error,"[-0.12127545475959778, -0.07045523822307587, -0.12644362449645996, 1.1907576322555542, 0.10070230066776276, 0.06729429215192795, 0.0592174269258976, -0.059449609369039536, 0.02151065692305565, 1.9915831089019775, -0.004409316927194595, -1.2543718814849854, 0.041882216930389404, 0.3399162292480469, 0.0025564245879650116, 0.021994180977344513]"
Normal,61,0.10473927110433578,"[0.0572919100522995, 0.04335225000977516, 0.04421760141849518, 0.016739847138524055, 0.19853848218917847, 0.14288848638534546, 0.07761653512716293, 0.046710386872291565, 0.20363010466098785, 0.23315750062465668, 0.1057293713092804, 0.08699890226125717]",9,0.4541841395269319,2,Ambiguous_Moderate_Error,"[-0.12275715172290802, -0.07540524005889893, -0.12220901250839233, 1.0987099409103394, 0.09112438559532166, 0.05816515535116196, 0.05896681919693947, -0.06564812362194061, 0.027790512889623642, 1.9316257238388062, -0.005508396774530411, -1.3750828504562378, 0.03959667682647705, 0.3489152789115906, -0.014208275824785233, 0.02948708087205887]"
Normal,62,0.05930348113179207,"[0.03433707356452942, 0.02578072063624859, 0.029452763497829437, 0.013568278402090073, 0.1718309074640274, 0.06022361293435097, 0.06277482211589813, 0.03791279345750809, 0.07840346544981003, 0.10969176888465881, 0.04771539568901062, 0.0399501658976078]",4,0.0832635780018319,0,Ambiguous_Moderate_Error,"[-0.12034334242343903, -0.08180582523345947, -0.11328819394111633, 0.9931177496910095, 0.07841280102729797, 0.04950591176748276, 0.061709482222795486, -0.07011294364929199, 0.035732295364141464, 1.8687546253204346, -0.005384091287851334, -1.4882075786590576, 0.03830212354660034, 0.36191827058792114, -0.026666108518838882, 0.03310052305459976]"
Normal,63,0.048388779163360596,"[0.04307813569903374, 0.015514565631747246, 0.023704417049884796, 0.014800108969211578, 0.14699390530586243, 0.0429961234331131, 0.04839609935879707, 0.024197973310947418, 0.07916662842035294, 0.08950550109148026, 0.031794995069503784, 0.020516881719231606]",4,0.082751582684159,0,Normal,"[-0.11479589343070984, -0.08732102811336517, -0.10053600370883942, 0.8782097697257996, 0.06503954529762268, 0.04163545370101929, 0.0648994892835617, -0.06989477574825287, 0.044663336127996445, 1.807120442390442, -0.005787614732980728, -1.592729926109314, 0.03839805722236633, 0.37919744849205017, -0.033092040568590164, 0.0329650416970253]"
Normal,64,0.06799086183309555,"[0.024469222873449326, 0.04444675147533417, 0.029769813641905785, 0.01353417057543993, 0.18619810044765472, 0.0834372267127037, 0.059116821736097336, 0.0669512003660202, 0.06014644727110863, 0.12200172245502472, 0.06214572489261627, 0.06367302685976028]",4,0.08248632363475156,0,Ambiguous_Moderate_Error,"[-0.10693204402923584, -0.0899394154548645, -0.08543011546134949, 0.7584140300750732, 0.05292939767241478, 0.034780725836753845, 0.06592439115047455, -0.06394617259502411, 0.05316146835684776, 1.7499408721923828, -0.007455457001924515, -1.6887187957763672, 0.03952579200267792, 0.40034615993499756, -0.033932942897081375, 0.030518628656864166]"
Normal,65,0.09005159139633179,"[0.04575994610786438, 0.02740608900785446, 0.04089445248246193, 0.00745566887781024, 0.2593613862991333, 0.07609007507562637, 0.06059657409787178, 0.04189512878656387, 0.15091590583324432, 0.19354204833507538, 0.12350645661354065, 0.053195249289274216]",4,0.08256070816747078,1,Ambiguous_Moderate_Error,"[-0.09759235382080078, -0.08885225653648376, -0.0695236325263977, 0.6372314095497131, 0.043091680854558945, 0.02933911234140396, 0.0634850263595581, -0.05358379706740379, 0.05943438038229942, 1.6986393928527832, -0.009740341454744339, -1.7757515907287598, 0.04088975489139557, 0.4244046211242676, -0.03113306686282158, 0.027682103216648102]"
Normal,66,0.14465296268463135,"[0.08904313296079636, 0.051243532449007034, 0.052831295877695084, 0.019206173717975616, 0.33676397800445557, 0.15873359143733978, 0.08536217361688614, 0.07442450523376465, 0.28962746262550354, 0.3435565233230591, 0.14954616129398346, 0.0854971781373024]",9,0.47614600114800965,3,Ambiguous_Moderate_Error,"[-0.08783964812755585, -0.08440788090229034, -0.05418598651885986, 0.5167103409767151, 0.035814668983221054, 0.025654621422290802, 0.057800356298685074, -0.04129495844244957, 0.061917390674352646, 1.6534643173217773, -0.011226702481508255, -1.8526806831359863, 0.041770145297050476, 0.4500938653945923, -0.02686493471264839, 0.02592245489358902]"
